dept_id,store_id,date,forecast,actual,model_name
HOBBIES_2,TX_1,2015-07-25,196,196.0,gru
HOBBIES_2,TX_1,2015-08-01,192,197.0,gru
HOBBIES_2,TX_1,2015-08-08,191,269.0,gru
HOBBIES_2,TX_1,2015-08-15,205,255.0,gru
HOBBIES_2,TX_1,2015-08-22,226,217.0,gru
HOBBIES_2,TX_1,2015-08-29,227,180.0,gru
HOBBIES_2,TX_1,2015-09-05,217,197.0,gru
HOBBIES_2,TX_1,2015-09-12,215,271.0,gru
HOBBIES_2,TX_1,2015-09-19,212,265.0,gru
HOBBIES_2,TX_1,2015-09-26,210,223.0,gru
HOBBIES_2,TX_1,2015-10-03,211,284.0,gru
HOBBIES_2,TX_1,2015-10-10,211,333.0,gru
HOBBIES_2,TX_1,2015-10-17,226,502.0,gru
HOBBIES_2,TX_1,2015-10-24,254,488.0,gru
HOBBIES_2,TX_1,2015-10-31,240,319.0,gru
HOBBIES_2,TX_1,2015-11-07,215,365.0,gru
HOBBIES_2,TX_1,2015-11-14,255,365.0,gru
HOBBIES_2,TX_1,2015-11-21,253,281.0,gru
HOBBIES_2,TX_1,2015-11-28,270,306.0,gru
HOBBIES_2,TX_1,2015-12-05,301,347.0,gru
HOBBIES_2,TX_1,2015-12-12,290,352.0,gru
HOBBIES_2,TX_1,2015-12-19,222,243.0,gru
HOBBIES_2,TX_1,2015-12-26,186,174.0,gru
HOBBIES_2,TX_1,2016-01-02,201,143.0,gru
HOBBIES_2,TX_1,2016-01-09,190,190.0,gru
HOBBIES_2,TX_1,2016-01-16,197,224.0,gru
HOBBIES_2,TX_1,2016-01-23,216,284.0,gru
HOBBIES_2,TX_1,2016-01-30,224,328.0,gru
HOBBIES_2,TX_2,2015-04-04,336,282.0,gru
HOBBIES_2,TX_2,2015-04-11,297,312.0,gru
HOBBIES_2,TX_2,2015-04-18,314,337.0,gru
HOBBIES_2,TX_2,2015-04-25,340,372.0,gru
HOBBIES_2,TX_2,2015-05-02,306,350.0,gru
HOBBIES_2,TX_2,2015-05-09,263,420.0,gru
HOBBIES_2,TX_2,2015-05-16,267,358.0,gru
HOBBIES_2,TX_2,2015-05-23,284,330.0,gru
HOBBIES_2,TX_2,2015-05-30,323,286.0,gru
HOBBIES_2,TX_2,2015-06-06,324,268.0,gru
HOBBIES_2,TX_2,2015-06-13,325,251.0,gru
HOBBIES_2,TX_2,2015-06-20,281,299.0,gru
HOBBIES_2,TX_2,2015-06-27,287,257.0,gru
HOBBIES_2,TX_2,2015-07-04,297,240.0,gru
HOBBIES_2,TX_2,2015-07-11,312,305.0,gru
HOBBIES_2,TX_2,2015-07-18,316,244.0,gru
HOBBIES_2,TX_2,2015-07-25,280,253.0,gru
HOBBIES_2,TX_2,2015-08-01,277,284.0,gru
HOBBIES_2,TX_2,2015-08-08,295,332.0,gru
HOBBIES_2,TX_2,2015-08-15,319,327.0,gru
HOBBIES_2,TX_2,2015-08-22,335,372.0,gru
HOBBIES_2,TX_2,2015-08-29,336,388.0,gru
HOBBIES_2,TX_2,2015-09-05,348,315.0,gru
HOBBIES_2,TX_2,2015-09-12,349,329.0,gru
HOBBIES_2,TX_2,2015-09-19,339,356.0,gru
HOBBIES_2,TX_2,2015-09-26,341,331.0,gru
HOBBIES_2,TX_2,2015-10-03,392,444.0,gru
HOBBIES_2,TX_2,2015-10-10,424,590.0,gru
HOBBIES_2,TX_2,2015-10-17,484,590.0,gru
HOBBIES_2,TX_2,2015-10-24,649,658.0,gru
HOBBIES_2,TX_2,2015-10-31,716,351.0,gru
HOBBIES_2,TX_2,2015-11-07,381,401.0,gru
HOBBIES_2,TX_2,2015-11-14,419,394.0,gru
HOBBIES_2,TX_2,2015-11-21,399,335.0,gru
HOBBIES_2,TX_2,2015-11-28,466,381.0,gru
HOBBIES_2,TX_2,2015-12-05,527,616.0,gru
HOBBIES_2,TX_2,2015-12-12,409,571.0,gru
HOBBIES_2,TX_2,2015-12-19,310,334.0,gru
HOBBIES_2,TX_2,2015-12-26,252,211.0,gru
HOBBIES_2,TX_2,2016-01-02,298,225.0,gru
HOBBIES_2,TX_2,2016-01-09,307,291.0,gru
HOBBIES_2,TX_2,2016-01-16,328,261.0,gru
HOBBIES_2,TX_2,2016-01-23,359,348.0,gru
HOBBIES_2,TX_2,2016-01-30,381,448.0,gru
HOBBIES_2,TX_3,2015-04-04,380,330.0,gru
HOBBIES_2,TX_3,2015-04-11,304,383.0,gru
HOBBIES_2,TX_3,2015-04-18,292,342.0,gru
HOBBIES_2,TX_3,2015-04-25,316,332.0,gru
HOBBIES_2,TX_3,2015-05-02,304,387.0,gru
HOBBIES_2,TX_3,2015-05-09,283,348.0,gru
HOBBIES_2,TX_3,2015-05-16,291,381.0,gru
HOBBIES_2,TX_3,2015-05-23,285,247.0,gru
HOBBIES_2,TX_3,2015-05-30,309,274.0,gru
HOBBIES_2,TX_3,2015-06-06,303,223.0,gru
HOBBIES_2,TX_3,2015-06-13,297,231.0,gru
HOBBIES_2,TX_3,2015-06-20,253,271.0,gru
HOBBIES_2,TX_3,2015-06-27,261,231.0,gru
HOBBIES_2,TX_3,2015-07-04,273,204.0,gru
HOBBIES_2,TX_3,2015-07-11,290,245.0,gru
HOBBIES_2,TX_3,2015-07-18,295,215.0,gru
HOBBIES_2,TX_3,2015-07-25,243,238.0,gru
HOBBIES_2,TX_3,2015-08-01,248,231.0,gru
HOBBIES_2,TX_3,2015-08-08,272,249.0,gru
HOBBIES_2,TX_3,2015-08-15,304,236.0,gru
HOBBIES_2,TX_3,2015-08-22,263,216.0,gru
HOBBIES_2,TX_3,2015-08-29,272,241.0,gru
HOBBIES_2,TX_3,2015-09-05,293,254.0,gru
HOBBIES_2,TX_3,2015-09-12,312,279.0,gru
HOBBIES_2,TX_3,2015-09-19,293,315.0,gru
HOBBIES_2,TX_3,2015-09-26,312,303.0,gru
HOBBIES_2,TX_3,2015-10-03,357,432.0,gru
HOBBIES_2,TX_3,2015-10-10,388,456.0,gru
HOBBIES_2,TX_3,2015-10-17,512,621.0,gru
HOBBIES_2,TX_3,2015-10-24,737,649.0,gru
HOBBIES_2,TX_3,2015-10-31,534,388.0,gru
HOBBIES_2,TX_3,2015-11-07,374,403.0,gru
HOBBIES_2,TX_3,2015-11-14,446,450.0,gru
HOBBIES_2,TX_3,2015-11-21,460,376.0,gru
HOBBIES_2,TX_3,2015-11-28,527,432.0,gru
HOBBIES_2,TX_3,2015-12-05,564,466.0,gru
HOBBIES_2,TX_3,2015-12-12,498,465.0,gru
HOBBIES_2,TX_3,2015-12-19,371,218.0,gru
HOBBIES_2,TX_3,2015-12-26,265,167.0,gru
HOBBIES_2,TX_3,2016-01-02,262,235.0,gru
HOBBIES_2,TX_3,2016-01-09,263,312.0,gru
HOBBIES_2,TX_3,2016-01-16,279,287.0,gru
HOBBIES_2,TX_3,2016-01-23,311,339.0,gru
HOBBIES_2,TX_3,2016-01-30,354,415.0,gru
HOBBIES_2,WI_1,2015-04-04,269,234.0,gru
HOBBIES_2,WI_1,2015-04-11,216,239.0,gru
HOBBIES_2,WI_1,2015-04-18,206,278.0,gru
HOBBIES_2,WI_1,2015-04-25,222,221.0,gru
HOBBIES_2,WI_1,2015-05-02,214,269.0,gru
HOBBIES_2,WI_1,2015-05-09,201,208.0,gru
HOBBIES_2,WI_1,2015-05-16,212,183.0,gru
HOBBIES_2,WI_1,2015-05-23,205,147.0,gru
HOBBIES_2,WI_1,2015-05-30,186,172.0,gru
HOBBIES_2,WI_1,2015-06-06,193,184.0,gru
HOBBIES_2,WI_1,2015-06-13,199,188.0,gru
HOBBIES_2,WI_1,2015-06-20,162,197.0,gru
HOBBIES_2,WI_1,2015-06-27,156,222.0,gru
HOBBIES_2,WI_1,2015-07-04,180,172.0,gru
HOBBIES_2,WI_1,2015-07-11,181,221.0,gru
HOBBIES_2,WI_1,2015-07-18,190,171.0,gru
HOBBIES_2,WI_1,2015-07-25,193,173.0,gru
HOBBIES_2,WI_1,2015-08-01,212,202.0,gru
HOBBIES_2,WI_1,2015-08-08,242,226.0,gru
HOBBIES_2,WI_1,2015-08-15,267,246.0,gru
HOBBIES_2,WI_1,2015-08-22,269,235.0,gru
HOBBIES_2,WI_1,2015-08-29,294,224.0,gru
HOBBIES_2,WI_1,2015-09-05,258,204.0,gru
HOBBIES_2,WI_1,2015-09-12,227,210.0,gru
HOBBIES_2,WI_1,2015-09-19,227,255.0,gru
HOBBIES_2,WI_1,2015-09-26,228,278.0,gru
HOBBIES_2,WI_1,2015-10-03,262,241.0,gru
HOBBIES_2,WI_1,2015-10-10,272,311.0,gru
HOBBIES_2,WI_1,2015-10-17,273,340.0,gru
HOBBIES_2,WI_1,2015-10-24,334,383.0,gru
HOBBIES_2,WI_1,2015-10-31,316,235.0,gru
HOBBIES_2,WI_1,2015-11-07,221,231.0,gru
HOBBIES_2,WI_1,2015-11-14,256,292.0,gru
HOBBIES_2,WI_1,2015-11-21,242,291.0,gru
HOBBIES_2,WI_1,2015-11-28,293,376.0,gru
HOBBIES_2,WI_1,2015-12-05,300,380.0,gru
HOBBIES_2,WI_1,2015-12-12,307,391.0,gru
HOBBIES_2,WI_1,2015-12-19,238,372.0,gru
HOBBIES_2,WI_1,2015-12-26,193,157.0,gru
HOBBIES_2,WI_1,2016-01-02,221,212.0,gru
HOBBIES_2,WI_1,2016-01-09,239,157.0,gru
HOBBIES_2,WI_1,2016-01-16,244,179.0,gru
HOBBIES_2,WI_1,2016-01-23,271,190.0,gru
HOBBIES_2,WI_1,2016-01-30,290,199.0,gru
HOBBIES_2,WI_2,2015-04-04,199,184.0,gru
HOBBIES_2,WI_2,2015-04-11,176,168.0,gru
HOBBIES_2,WI_2,2015-04-18,198,178.0,gru
HOBBIES_2,WI_2,2015-04-25,199,222.0,gru
HOBBIES_2,WI_2,2015-05-02,180,187.0,gru
HOBBIES_2,WI_2,2015-05-09,173,204.0,gru
HOBBIES_2,WI_2,2015-05-16,179,150.0,gru
HOBBIES_2,WI_2,2015-05-23,184,156.0,gru
HOBBIES_2,WI_2,2015-05-30,185,223.0,gru
HOBBIES_2,WI_2,2015-06-06,177,216.0,gru
HOBBIES_2,WI_2,2015-06-13,180,171.0,gru
HOBBIES_2,WI_2,2015-06-20,139,181.0,gru
HOBBIES_2,WI_2,2015-06-27,182,253.0,gru
HOBBIES_2,WI_2,2015-07-04,184,187.0,gru
HOBBIES_2,WI_2,2015-07-11,180,126.0,gru
HOBBIES_2,WI_2,2015-07-18,182,122.0,gru
HOBBIES_2,WI_2,2015-07-25,153,140.0,gru
HOBBIES_2,WI_2,2015-08-01,183,185.0,gru
HOBBIES_2,WI_2,2015-08-08,192,192.0,gru
HOBBIES_2,WI_2,2015-08-15,201,152.0,gru
HOBBIES_2,WI_2,2015-08-22,174,230.0,gru
HOBBIES_2,WI_2,2015-08-29,175,223.0,gru
HOBBIES_2,WI_2,2015-09-05,186,179.0,gru
HOBBIES_2,WI_2,2015-09-12,189,164.0,gru
HOBBIES_2,WI_2,2015-09-19,177,199.0,gru
HOBBIES_2,WI_2,2015-09-26,196,182.0,gru
HOBBIES_2,WI_2,2015-10-03,221,233.0,gru
HOBBIES_2,WI_2,2015-10-10,224,269.0,gru
HOBBIES_2,WI_2,2015-10-17,270,386.0,gru
HOBBIES_2,WI_2,2015-10-24,336,485.0,gru
HOBBIES_2,WI_2,2015-10-31,275,300.0,gru
HOBBIES_2,WI_2,2015-11-07,175,184.0,gru
HOBBIES_2,WI_2,2015-11-14,198,328.0,gru
HOBBIES_2,WI_2,2015-11-21,197,226.0,gru
HOBBIES_2,WI_2,2015-11-28,234,276.0,gru
HOBBIES_2,WI_2,2015-12-05,239,296.0,gru
HOBBIES_2,WI_2,2015-12-12,275,391.0,gru
HOBBIES_2,WI_2,2015-12-19,235,226.0,gru
HOBBIES_2,WI_2,2015-12-26,165,103.0,gru
HOBBIES_2,WI_2,2016-01-02,162,147.0,gru
HOBBIES_2,WI_2,2016-01-09,185,103.0,gru
HOBBIES_2,WI_2,2016-01-16,191,155.0,gru
HOBBIES_2,WI_2,2016-01-23,212,200.0,gru
HOBBIES_2,WI_2,2016-01-30,235,256.0,gru
HOBBIES_2,WI_3,2015-04-04,193,208.0,gru
HOBBIES_2,WI_3,2015-04-11,179,162.0,gru
HOBBIES_2,WI_3,2015-04-18,177,194.0,gru
HOBBIES_2,WI_3,2015-04-25,182,176.0,gru
HOBBIES_2,WI_3,2015-05-02,170,264.0,gru
HOBBIES_2,WI_3,2015-05-09,164,203.0,gru
HOBBIES_2,WI_3,2015-05-16,171,226.0,gru
HOBBIES_2,WI_3,2015-05-23,163,138.0,gru
HOBBIES_2,WI_3,2015-05-30,168,215.0,gru
HOBBIES_2,WI_3,2015-06-06,168,189.0,gru
HOBBIES_2,WI_3,2015-06-13,163,161.0,gru
HOBBIES_2,WI_3,2015-06-20,143,158.0,gru
HOBBIES_2,WI_3,2015-06-27,157,174.0,gru
HOBBIES_2,WI_3,2015-07-04,172,172.0,gru
HOBBIES_2,WI_3,2015-07-11,168,171.0,gru
HOBBIES_2,WI_3,2015-07-18,170,194.0,gru
HOBBIES_2,WI_3,2015-07-25,184,148.0,gru
HOBBIES_2,WI_3,2015-08-01,200,180.0,gru
HOBBIES_2,WI_3,2015-08-08,201,183.0,gru
HOBBIES_2,WI_3,2015-08-15,206,181.0,gru
HOBBIES_2,WI_3,2015-08-22,200,133.0,gru
HOBBIES_2,WI_3,2015-08-29,207,164.0,gru
HOBBIES_2,WI_3,2015-09-05,202,185.0,gru
HOBBIES_2,WI_3,2015-09-12,196,152.0,gru
HOBBIES_2,WI_3,2015-09-19,175,166.0,gru
HOBBIES_2,WI_3,2015-09-26,171,231.0,gru
HOBBIES_2,WI_3,2015-10-03,200,241.0,gru
HOBBIES_2,WI_3,2015-10-10,199,184.0,gru
HOBBIES_2,WI_3,2015-10-17,215,237.0,gru
HOBBIES_2,WI_3,2015-10-24,252,356.0,gru
HOBBIES_2,WI_3,2015-10-31,269,233.0,gru
HOBBIES_2,WI_3,2015-11-07,186,234.0,gru
HOBBIES_2,WI_3,2015-11-14,211,239.0,gru
HOBBIES_2,WI_3,2015-11-21,202,243.0,gru
HOBBIES_2,WI_3,2015-11-28,238,240.0,gru
HOBBIES_2,WI_3,2015-12-05,241,216.0,gru
HOBBIES_2,WI_3,2015-12-12,241,242.0,gru
HOBBIES_2,WI_3,2015-12-19,203,196.0,gru
HOBBIES_2,WI_3,2015-12-26,187,100.0,gru
HOBBIES_2,WI_3,2016-01-02,191,127.0,gru
HOBBIES_2,WI_3,2016-01-09,165,147.0,gru
HOBBIES_2,WI_3,2016-01-16,172,168.0,gru
HOBBIES_2,WI_3,2016-01-23,186,226.0,gru
HOBBIES_2,WI_3,2016-01-30,199,226.0,gru
HOUSEHOLD_1,CA_1,2015-04-04,4832,4885.0,gru
HOUSEHOLD_1,CA_1,2015-04-11,4563,5042.0,gru
HOUSEHOLD_1,CA_1,2015-04-18,4733,5324.0,gru
HOUSEHOLD_1,CA_1,2015-04-25,4790,5061.0,gru
HOUSEHOLD_1,CA_1,2015-05-02,4705,5310.0,gru
HOUSEHOLD_1,CA_1,2015-05-09,4768,4703.0,gru
HOUSEHOLD_1,CA_1,2015-05-16,4832,5125.0,gru
HOUSEHOLD_1,CA_1,2015-05-23,4738,5118.0,gru
HOUSEHOLD_1,CA_1,2015-05-30,5099,5587.0,gru
HOUSEHOLD_1,CA_1,2015-06-06,4947,5365.0,gru
HOUSEHOLD_1,CA_1,2015-06-13,4897,5538.0,gru
HOUSEHOLD_1,CA_1,2015-06-20,4338,5208.0,gru
HOUSEHOLD_1,CA_1,2015-06-27,4941,5947.0,gru
HOUSEHOLD_1,CA_1,2015-07-04,4899,5309.0,gru
HOUSEHOLD_1,CA_1,2015-07-11,4830,5924.0,gru
HOUSEHOLD_1,CA_1,2015-07-18,4848,5819.0,gru
HOUSEHOLD_1,CA_1,2015-07-25,5271,5637.0,gru
HOUSEHOLD_1,CA_1,2015-08-01,5414,6362.0,gru
HOUSEHOLD_1,CA_1,2015-08-08,5379,5892.0,gru
HOUSEHOLD_1,CA_1,2015-08-15,5433,5960.0,gru
HOUSEHOLD_1,CA_1,2015-08-22,5669,5568.0,gru
HOUSEHOLD_1,CA_1,2015-08-29,5699,6180.0,gru
HOUSEHOLD_1,CA_1,2015-09-05,5646,5692.0,gru
HOUSEHOLD_1,CA_1,2015-09-12,5487,5680.0,gru
HOUSEHOLD_1,CA_1,2015-09-19,5256,5892.0,gru
HOUSEHOLD_1,CA_1,2015-09-26,5298,5654.0,gru
HOUSEHOLD_1,CA_1,2015-10-03,5260,5931.0,gru
HOUSEHOLD_1,CA_1,2015-10-10,5243,5848.0,gru
HOUSEHOLD_1,CA_1,2015-10-17,5651,5599.0,gru
HOUSEHOLD_1,CA_1,2015-10-24,5776,5568.0,gru
HOUSEHOLD_1,CA_1,2015-10-31,5527,5774.0,gru
HOUSEHOLD_1,CA_1,2015-11-07,5952,5296.0,gru
HOUSEHOLD_1,CA_1,2015-11-14,5777,5476.0,gru
HOUSEHOLD_1,CA_1,2015-11-21,5291,5285.0,gru
HOUSEHOLD_1,CA_1,2015-11-28,5872,5427.0,gru
HOUSEHOLD_1,CA_1,2015-12-05,5793,5170.0,gru
HOUSEHOLD_1,CA_1,2015-12-12,5610,5254.0,gru
HOUSEHOLD_1,CA_1,2015-12-19,4953,4459.0,gru
HOUSEHOLD_1,CA_1,2015-12-26,5077,5330.0,gru
HOUSEHOLD_1,CA_1,2016-01-02,5048,5462.0,gru
HOUSEHOLD_1,CA_1,2016-01-09,5392,5355.0,gru
HOUSEHOLD_1,CA_1,2016-01-16,5294,5393.0,gru
HOUSEHOLD_1,CA_1,2016-01-23,5163,5445.0,gru
HOUSEHOLD_1,CA_1,2016-01-30,5444,5910.0,gru
HOUSEHOLD_1,CA_2,2015-04-04,4209,3808.0,gru
HOUSEHOLD_1,CA_2,2015-04-11,4118,3320.0,gru
HOUSEHOLD_1,CA_2,2015-04-18,4263,3843.0,gru
HOUSEHOLD_1,CA_2,2015-04-25,4234,3425.0,gru
HOUSEHOLD_1,CA_2,2015-05-02,3701,3842.0,gru
HOUSEHOLD_1,CA_2,2015-05-09,3646,3489.0,gru
HOUSEHOLD_1,CA_2,2015-05-16,3453,3843.0,gru
HOUSEHOLD_1,CA_2,2015-05-23,3247,4100.0,gru
HOUSEHOLD_1,CA_2,2015-05-30,3821,4627.0,gru
HOUSEHOLD_1,CA_2,2015-06-06,3661,4554.0,gru
HOUSEHOLD_1,CA_2,2015-06-13,3590,4651.0,gru
HOUSEHOLD_1,CA_2,2015-06-20,3404,4377.0,gru
HOUSEHOLD_1,CA_2,2015-06-27,4395,5115.0,gru
HOUSEHOLD_1,CA_2,2015-07-04,4282,4412.0,gru
HOUSEHOLD_1,CA_2,2015-07-11,4221,5055.0,gru
HOUSEHOLD_1,CA_2,2015-07-18,4291,5154.0,gru
HOUSEHOLD_1,CA_2,2015-07-25,4658,4855.0,gru
HOUSEHOLD_1,CA_2,2015-08-01,4779,5334.0,gru
HOUSEHOLD_1,CA_2,2015-08-08,4768,5338.0,gru
HOUSEHOLD_1,CA_2,2015-08-15,4958,5527.0,gru
HOUSEHOLD_1,CA_2,2015-08-22,5259,5900.0,gru
HOUSEHOLD_1,CA_2,2015-08-29,5172,5883.0,gru
HOUSEHOLD_1,CA_2,2015-09-05,5010,5410.0,gru
HOUSEHOLD_1,CA_2,2015-09-12,4824,5220.0,gru
HOUSEHOLD_1,CA_2,2015-09-19,4885,5195.0,gru
HOUSEHOLD_1,CA_2,2015-09-26,5074,5416.0,gru
HOUSEHOLD_1,CA_2,2015-10-03,4910,5453.0,gru
HOUSEHOLD_1,CA_2,2015-10-10,4874,5410.0,gru
HOUSEHOLD_1,CA_2,2015-10-17,5106,5233.0,gru
HOUSEHOLD_1,CA_2,2015-10-24,5252,5184.0,gru
HOUSEHOLD_1,CA_2,2015-10-31,4957,5380.0,gru
HOUSEHOLD_1,CA_2,2015-11-07,5229,5329.0,gru
HOUSEHOLD_1,CA_2,2015-11-14,5234,5261.0,gru
HOUSEHOLD_1,CA_2,2015-11-21,4787,5136.0,gru
HOUSEHOLD_1,CA_2,2015-11-28,5278,5279.0,gru
HOUSEHOLD_1,CA_2,2015-12-05,5191,5194.0,gru
HOUSEHOLD_1,CA_2,2015-12-12,5318,4988.0,gru
HOUSEHOLD_1,CA_2,2015-12-19,4854,4662.0,gru
HOUSEHOLD_1,CA_2,2015-12-26,4905,5475.0,gru
HOUSEHOLD_1,CA_2,2016-01-02,4869,5038.0,gru
HOUSEHOLD_1,CA_2,2016-01-09,5119,4908.0,gru
HOUSEHOLD_1,CA_2,2016-01-16,4919,5281.0,gru
HOUSEHOLD_1,CA_2,2016-01-23,4916,5330.0,gru
HOUSEHOLD_1,CA_2,2016-01-30,5104,5839.0,gru
HOUSEHOLD_1,CA_3,2015-04-04,9510,10747.0,gru
HOUSEHOLD_1,CA_3,2015-04-11,9141,9680.0,gru
HOUSEHOLD_1,CA_3,2015-04-18,9349,9871.0,gru
HOUSEHOLD_1,CA_3,2015-04-25,9345,9358.0,gru
HOUSEHOLD_1,CA_3,2015-05-02,9369,9772.0,gru
HOUSEHOLD_1,CA_3,2015-05-09,9604,9597.0,gru
HOUSEHOLD_1,CA_3,2015-05-16,9561,10332.0,gru
HOUSEHOLD_1,CA_3,2015-05-23,9185,10398.0,gru
HOUSEHOLD_1,CA_3,2015-05-30,10202,11010.0,gru
HOUSEHOLD_1,CA_3,2015-06-06,9712,10355.0,gru
HOUSEHOLD_1,CA_3,2015-06-13,9950,9423.0,gru
HOUSEHOLD_1,CA_3,2015-06-20,9070,9357.0,gru
HOUSEHOLD_1,CA_3,2015-06-27,10065,11073.0,gru
HOUSEHOLD_1,CA_3,2015-07-04,9804,9877.0,gru
HOUSEHOLD_1,CA_3,2015-07-11,9848,10615.0,gru
HOUSEHOLD_1,CA_3,2015-07-18,9863,10791.0,gru
HOUSEHOLD_1,CA_3,2015-07-25,10317,10425.0,gru
HOUSEHOLD_1,CA_3,2015-08-01,10513,12018.0,gru
HOUSEHOLD_1,CA_3,2015-08-08,10595,11583.0,gru
HOUSEHOLD_1,CA_3,2015-08-15,10753,12502.0,gru
HOUSEHOLD_1,CA_3,2015-08-22,11617,10893.0,gru
HOUSEHOLD_1,CA_3,2015-08-29,11732,11798.0,gru
HOUSEHOLD_1,CA_3,2015-09-05,11614,10563.0,gru
HOUSEHOLD_1,CA_3,2015-09-12,11038,11043.0,gru
HOUSEHOLD_1,CA_3,2015-09-19,10472,10460.0,gru
HOUSEHOLD_1,CA_3,2015-09-26,10612,10532.0,gru
HOUSEHOLD_1,CA_3,2015-10-03,10292,10972.0,gru
HOUSEHOLD_1,CA_3,2015-10-10,10161,9660.0,gru
HOUSEHOLD_1,CA_3,2015-10-17,10174,9658.0,gru
HOUSEHOLD_1,CA_3,2015-10-24,10265,9367.0,gru
HOUSEHOLD_1,CA_3,2015-10-31,9788,10244.0,gru
HOUSEHOLD_1,CA_3,2015-11-07,10624,9136.0,gru
HOUSEHOLD_1,CA_3,2015-11-14,9641,8726.0,gru
HOUSEHOLD_1,CA_3,2015-11-21,9016,8520.0,gru
HOUSEHOLD_1,CA_3,2015-11-28,9275,9205.0,gru
HOUSEHOLD_1,CA_3,2015-12-05,8854,8850.0,gru
HOUSEHOLD_1,CA_3,2015-12-12,7807,8628.0,gru
HOUSEHOLD_1,CA_3,2015-12-19,6807,6966.0,gru
HOUSEHOLD_1,CA_3,2015-12-26,7285,7941.0,gru
HOUSEHOLD_1,CA_3,2016-01-02,7219,8668.0,gru
HOUSEHOLD_1,CA_3,2016-01-09,8134,8303.0,gru
HOUSEHOLD_1,CA_3,2016-01-16,8015,8793.0,gru
HOUSEHOLD_1,CA_3,2016-01-23,8363,9738.0,gru
HOUSEHOLD_1,CA_3,2016-01-30,9578,10569.0,gru
HOUSEHOLD_1,CA_4,2015-04-04,2266,2321.0,gru
HOUSEHOLD_1,CA_4,2015-04-11,2194,2397.0,gru
HOUSEHOLD_1,CA_4,2015-04-18,2265,2482.0,gru
HOUSEHOLD_1,CA_4,2015-04-25,2259,2369.0,gru
HOUSEHOLD_1,CA_4,2015-05-02,2249,2552.0,gru
HOUSEHOLD_1,CA_4,2015-05-09,2268,2316.0,gru
HOUSEHOLD_1,CA_4,2015-05-16,2276,2495.0,gru
HOUSEHOLD_1,CA_4,2015-05-23,2243,2415.0,gru
HOUSEHOLD_1,CA_4,2015-05-30,2479,2566.0,gru
HOUSEHOLD_1,CA_4,2015-06-06,2404,2381.0,gru
HOUSEHOLD_1,CA_4,2015-06-13,2394,2496.0,gru
HOUSEHOLD_1,CA_4,2015-06-20,2150,2439.0,gru
HOUSEHOLD_1,CA_4,2015-06-27,2322,2665.0,gru
HOUSEHOLD_1,CA_4,2015-07-04,2317,2406.0,gru
HOUSEHOLD_1,CA_4,2015-07-11,2312,2726.0,gru
HOUSEHOLD_1,CA_4,2015-07-18,2335,2641.0,gru
HOUSEHOLD_1,CA_4,2015-07-25,2500,2529.0,gru
HOUSEHOLD_1,CA_4,2015-08-01,2538,2642.0,gru
HOUSEHOLD_1,CA_4,2015-08-08,2556,2624.0,gru
HOUSEHOLD_1,CA_4,2015-08-15,2604,2770.0,gru
HOUSEHOLD_1,CA_4,2015-08-22,2696,2647.0,gru
HOUSEHOLD_1,CA_4,2015-08-29,2675,2740.0,gru
HOUSEHOLD_1,CA_4,2015-09-05,2642,2479.0,gru
HOUSEHOLD_1,CA_4,2015-09-12,2565,2728.0,gru
HOUSEHOLD_1,CA_4,2015-09-19,2503,2743.0,gru
HOUSEHOLD_1,CA_4,2015-09-26,2469,2754.0,gru
HOUSEHOLD_1,CA_4,2015-10-03,2385,2840.0,gru
HOUSEHOLD_1,CA_4,2015-10-10,2397,2530.0,gru
HOUSEHOLD_1,CA_4,2015-10-17,2673,2688.0,gru
HOUSEHOLD_1,CA_4,2015-10-24,2750,2705.0,gru
HOUSEHOLD_1,CA_4,2015-10-31,2573,2613.0,gru
HOUSEHOLD_1,CA_4,2015-11-07,2802,2372.0,gru
HOUSEHOLD_1,CA_4,2015-11-14,2605,2591.0,gru
HOUSEHOLD_1,CA_4,2015-11-21,2452,2486.0,gru
HOUSEHOLD_1,CA_4,2015-11-28,2634,2456.0,gru
HOUSEHOLD_1,CA_4,2015-12-05,2708,2420.0,gru
HOUSEHOLD_1,CA_4,2015-12-12,2609,2265.0,gru
HOUSEHOLD_1,CA_4,2015-12-19,2300,1974.0,gru
HOUSEHOLD_1,CA_4,2015-12-26,2347,2350.0,gru
HOUSEHOLD_1,CA_4,2016-01-02,2332,2601.0,gru
HOUSEHOLD_1,CA_4,2016-01-09,2477,2562.0,gru
HOUSEHOLD_1,CA_4,2016-01-16,2442,2512.0,gru
HOUSEHOLD_1,CA_4,2016-01-23,2375,2611.0,gru
HOUSEHOLD_1,CA_4,2016-01-30,2523,2753.0,gru
HOUSEHOLD_1,TX_1,2015-04-04,5390,5447.0,gru
HOUSEHOLD_1,TX_1,2015-04-11,5185,5221.0,gru
HOUSEHOLD_1,TX_1,2015-04-18,5298,5100.0,gru
HOUSEHOLD_1,TX_1,2015-04-25,5180,4870.0,gru
HOUSEHOLD_1,TX_1,2015-05-02,4991,5200.0,gru
HOUSEHOLD_1,TX_1,2015-05-09,5098,5300.0,gru
HOUSEHOLD_1,TX_1,2015-05-16,5124,6012.0,gru
HOUSEHOLD_1,TX_1,2015-05-23,4978,5153.0,gru
HOUSEHOLD_1,TX_1,2015-05-30,5350,5021.0,gru
HOUSEHOLD_1,TX_1,2015-06-06,5240,5194.0,gru
